/a0 X,/a0 Y,/a1 X,/a1 Y,/a2 X,/a2 Y,/a3 X,/a3 Y,/b0 X,/b0 Y,/b1 X,/b1 Y,/b2 X,/b2 Y,/b3 X,/b3 Y,/s0 X,/s0 Y,/s1 X,/s1 Y,/s2 X,/s2 Y,/s3 X,/s3 Y,/a4 X,/a4 Y,/a5 X,/a5 Y,/a6 X,/a6 Y,/a7 X,/a7 Y,/b4 X,/b4 Y,/b5 X,/b5 Y,/b6 X,/b6 Y,/b7 X,/b7 Y,/cout X,/cout Y,/s4 X,/s4 Y,/s5 X,/s5 Y,/s6 X,/s6 Y,/s7 X,/s7 Y
2.000052135416666e-09,0.0005213541666608744,2.000052135416666e-09,0,2.000052135416666e-09,0,2.000052135416666e-09,0,2.000052135416666e-09,0.0005213541666608744,2.000052135416666e-09,0.0005213541666608744,2.000052135416666e-09,0.0005213541666608744,2.000052135416666e-09,0.0005213541666608744,2.000052135416666e-09,9.463268375475763e-07,2.000052135416666e-09,8.286850975416344e-07,2.000052135416666e-09,8.24965236511425e-07,2.000052135416666e-09,9.221359029592918e-07,2.000052135416666e-09,0.0005213541666608744,2.000052135416666e-09,0,2.000052135416666e-09,0,2.000052135416666e-09,0,2.000052135416666e-09,0.0005213541666608744,2.000052135416666e-09,0.0005213541666608744,2.000052135416666e-09,0.0005213541666608744,2.000052135416666e-09,0.0005213541666608744,2.000052135416666e-09,5.432221908958725e-08,2.000052135416666e-09,1.040196369761694e-06,2.000052135416666e-09,8.28695682393925e-07,2.000052135416666e-09,8.249653825420343e-07,2.000052135416666e-09,9.221446878660764e-07
2.000078203124999e-09,0.0007820312499913116,2.000078203124999e-09,0,2.000078203124999e-09,0,2.000078203124999e-09,0,2.000078203124999e-09,0.0007820312499913116,2.000078203124999e-09,0.0007820312499913116,2.000078203124999e-09,0.0007820312499913116,2.000078203124999e-09,0.0007820312499913116,2.000078203124999e-09,1.379353496844292e-06,2.000078203124999e-09,1.197610234944215e-06,2.000078203124999e-09,1.189560455039178e-06,2.000078203124999e-09,1.336253449575795e-06,2.000078203124999e-09,0.0007820312499913116,2.000078203124999e-09,0,2.000078203124999e-09,0,2.000078203124999e-09,0,2.000078203124999e-09,0.0007820312499913116,2.000078203124999e-09,0.0007820312499913116,2.000078203124999e-09,0.0007820312499913116,2.000078203124999e-09,0.0007820312499913116,2.000078203124999e-09,5.495306973070578e-08,2.000078203124999e-09,1.523233497791076e-06,2.000078203124999e-09,1.197627243370171e-06,2.000078203124999e-09,1.189560696718955e-06,2.000078203124999e-09,1.336267501951197e-06
2.000091236979166e-09,0.0009123697916565303,2.000091236979166e-09,0,2.000091236979166e-09,0,2.000091236979166e-09,0,2.000091236979166e-09,0.0009123697916565303,2.000091236979166e-09,0.0009123697916565303,2.000091236979166e-09,0.0009123697916565303,2.000091236979166e-09,0.0009123697916565303,2.000091236979166e-09,1.587341736359109e-06,2.000091236979166e-09,1.376982384032137e-06,2.000091236979166e-09,1.368946187830017e-06,2.000091236979166e-09,1.540817807505296e-06,2.000091236979166e-09,0.0009123697916565303,2.000091236979166e-09,0,2.000091236979166e-09,0,2.000091236979166e-09,0,2.000091236979166e-09,0.0009123697916565303,2.000091236979166e-09,0.0009123697916565303,2.000091236979166e-09,0.0009123697916565303,2.000091236979166e-09,0.0009123697916565303,2.000091236979166e-09,5.520472294318789e-08,2.000091236979166e-09,1.754718279561379e-06,2.000091236979166e-09,1.377002229650908e-06,2.000091236979166e-09,1.368946470594119e-06,2.000091236979166e-09,1.540834191374715e-06
2.000117304687499e-09,0.001173046874986968,2.000117304687499e-09,0,2.000117304687499e-09,0,2.000117304687499e-09,0,2.000117304687499e-09,0.001173046874986968,2.000117304687499e-09,0.001173046874986968,2.000117304687499e-09,0.001173046874986968,2.000117304687499e-09,0.001173046874986968,2.000117304687499e-09,2.009055428448742e-06,2.000117304687499e-09,1.735201305226551e-06,2.000117304687499e-09,1.724154581712516e-06,2.000117304687499e-09,1.944700931462347e-06,2.000117304687499e-09,0.001173046874986968,2.000117304687499e-09,0,2.000117304687499e-09,0,2.000117304687499e-09,0,2.000117304687499e-09,0.001173046874986968,2.000117304687499e-09,0.001173046874986968,2.000117304687499e-09,0.001173046874986968,2.000117304687499e-09,0.001173046874986968,2.000117304687499e-09,5.570204882384815e-08,2.000117304687499e-09,2.22406117707697e-06,2.000117304687499e-09,1.73522676262232e-06,2.000117304687499e-09,1.724154944380709e-06,2.000117304687499e-09,1.944721934116499e-06
2.000169440104165e-09,0.001694401041647842,2.000169440104165e-09,0,2.000169440104165e-09,0,2.000169440104165e-09,0,2.000169440104165e-09,0.001694401041647842,2.000169440104165e-09,0.001694401041647842,2.000169440104165e-09,0.001694401041647842,2.000169440104165e-09,0.001694401041647842,2.000169440104165e-09,2.820912040417583e-06,2.000169440104165e-09,2.428234502157125e-06,2.000169440104165e-09,2.413433981011895e-06,2.000169440104165e-09,2.729223059954972e-06,2.000169440104165e-09,0.001694401041647842,2.000169440104165e-09,0,2.000169440104165e-09,0,2.000169440104165e-09,0,2.000169440104165e-09,0.001694401041647842,2.000169440104165e-09,0.001694401041647842,2.000169440104165e-09,0.001694401041647842,2.000169440104165e-09,0.001694401041647842,2.000169440104165e-09,5.663013065324035e-08,2.000169440104165e-09,3.12619796079354e-06,2.000169440104165e-09,2.428270280108416e-06,2.000169440104165e-09,2.413434487798552e-06,2.000169440104165e-09,2.729252554716074e-06
2.000273710937497e-09,0.002737109374969591,2.000273710937497e-09,0,2.000273710937497e-09,0,2.000273710937497e-09,0,2.000273710937497e-09,0.002737109374969591,2.000273710937497e-09,0.002737109374969591,2.000273710937497e-09,0.002737109374969591,2.000273710937497e-09,0.002737109374969591,2.000273710937497e-09,4.369296343817243e-06,2.000273710937497e-09,3.741034841871777e-06,2.000273710937497e-09,3.718608485451916e-06,2.000273710937497e-09,4.214414735167738e-06,2.000273710937497e-09,0.002737109374969591,2.000273710937497e-09,0,2.000273710937497e-09,0,2.000273710937497e-09,0,2.000273710937497e-09,0.002737109374969591,2.000273710937497e-09,0.002737109374969591,2.000273710937497e-09,0.002737109374969591,2.000273710937497e-09,0.002737109374969591,2.000273710937497e-09,5.808135934031579e-08,2.000273710937497e-09,4.841581156724663e-06,2.000273710937497e-09,3.741087683018476e-06,2.000273710937497e-09,3.718609216432134e-06,2.000273710937497e-09,4.214458294114719e-06
2.000482252604161e-09,0.004822526041613089,2.000482252604161e-09,0,2.000482252604161e-09,0,2.000482252604161e-09,0,2.000482252604161e-09,0.004822526041613089,2.000482252604161e-09,0.004822526041613089,2.000482252604161e-09,0.004822526041613089,2.000482252604161e-09,0.004822526041613089,2.000482252604161e-09,7.133136387949213e-06,2.000482252604161e-09,6.074872524887884e-06,2.000482252604161e-09,6.043309634181496e-06,2.000482252604161e-09,6.86058495675117e-06,2.000482252604161e-09,0.004822526041613089,2.000482252604161e-09,0,2.000482252604161e-09,0,2.000482252604161e-09,0,2.000482252604161e-09,0.004822526041613089,2.000482252604161e-09,0.004822526041613089,2.000482252604161e-09,0.004822526041613089,2.000482252604161e-09,0.004822526041613089,2.000482252604161e-09,5.980325740485938e-08,2.000482252604161e-09,7.885414996214296e-06,2.000482252604161e-09,6.074947598729756e-06,2.000482252604161e-09,6.043310609748481e-06,2.000482252604161e-09,6.860646915918622e-06
2.00089933593749e-09,0.008993359374900084,2.00089933593749e-09,0,2.00089933593749e-09,0,2.00089933593749e-09,0,2.00089933593749e-09,0.008993359374900084,2.00089933593749e-09,0.008993359374900084,2.00089933593749e-09,0.008993359374900084,2.00089933593749e-09,0.008993359374900084,2.00089933593749e-09,1.149959922092824e-05,2.00089933593749e-09,9.723193042798147e-06,2.00089933593749e-09,9.685833044690759e-06,2.00089933593749e-09,1.100556345750886e-05,2.00089933593749e-09,0.008993359374900084,2.00089933593749e-09,0,2.00089933593749e-09,0,2.00089933593749e-09,0,2.00089933593749e-09,0.008993359374900084,2.00089933593749e-09,0.008993359374900084,2.00089933593749e-09,0.008993359374900084,2.00089933593749e-09,0.008993359374900084,2.00089933593749e-09,5.99307239274446e-08,2.00089933593749e-09,1.263731296499027e-05,2.00089933593749e-09,9.723278128729694e-06,2.00089933593749e-09,9.685833966920256e-06,2.00089933593749e-09,1.100563396904064e-05
2.001733502604148e-09,0.01733502604147407,2.001733502604148e-09,0,2.001733502604148e-09,0,2.001733502604148e-09,0,2.001733502604148e-09,0.01733502604147407,2.001733502604148e-09,0.01733502604147407,2.001733502604148e-09,0.01733502604147407,2.001733502604148e-09,0.01733502604147407,2.001733502604148e-09,1.64745908791545e-05,2.001733502604148e-09,1.384437460879379e-05,2.001733502604148e-09,1.385139595508599e-05,2.001733502604148e-09,1.570298159739287e-05,2.001733502604148e-09,0.01733502604147407,2.001733502604148e-09,0,2.001733502604148e-09,0,2.001733502604148e-09,0,2.001733502604148e-09,0.01733502604147407,2.001733502604148e-09,0.01733502604147407,2.001733502604148e-09,0.01733502604147407,2.001733502604148e-09,0.01733502604147407,2.001733502604148e-09,5.565116952445259e-08,2.001733502604148e-09,1.78998492417585e-05,2.001733502604148e-09,1.384441395111322e-05,2.001733502604148e-09,1.385139597146031e-05,2.001733502604148e-09,1.570301488583388e-05
2.003401835937462e-09,0.03401835937462205,2.003401835937462e-09,0,2.003401835937462e-09,0,2.003401835937462e-09,0,2.003401835937462e-09,0.03401835937462205,2.003401835937462e-09,0.03401835937462205,2.003401835937462e-09,0.03401835937462205,2.003401835937462e-09,0.03401835937462205,2.003401835937462e-09,1.974224503519965e-05,2.003401835937462e-09,1.663622133907799e-05,2.003401835937462e-09,1.669621622972592e-05,2.003401835937462e-09,1.885652978130084e-05,2.003401835937462e-09,0.03401835937462205,2.003401835937462e-09,0,2.003401835937462e-09,0,2.003401835937462e-09,0,2.003401835937462e-09,0.03401835937462205,2.003401835937462e-09,0.03401835937462205,2.003401835937462e-09,0.03401835937462205,2.003401835937462e-09,0.03401835937462205,2.003401835937462e-09,4.642363506408401e-08,2.003401835937462e-09,2.097635676635723e-05,2.003401835937462e-09,1.663616631344026e-05,2.003401835937462e-09,1.669621513220669e-05,2.003401835937462e-09,1.885648188712179e-05
2.006738502604092e-09,0.06738502604091802,2.006738502604092e-09,0,2.006738502604092e-09,0,2.006738502604092e-09,0,2.006738502604092e-09,0.06738502604091802,2.006738502604092e-09,0.06738502604091802,2.006738502604092e-09,0.06738502604091802,2.006738502604092e-09,0.06738502604091802,2.006738502604092e-09,7.201172891883333e-06,2.006738502604092e-09,6.787317068280388e-06,2.006738502604092e-09,6.801486418926134e-06,2.006738502604092e-09,7.265415728915272e-06,2.006738502604092e-09,0.06738502604091802,2.006738502604092e-09,0,2.006738502604092e-09,0,2.006738502604092e-09,0,2.006738502604092e-09,0.06738502604091802,2.006738502604092e-09,0.06738502604091802,2.006738502604092e-09,0.06738502604091802,2.006738502604092e-09,0.06738502604091802,2.006738502604092e-09,5.162362249314328e-08,2.006738502604092e-09,7.142896717032238e-06,2.006738502604092e-09,6.787246214155369e-06,2.006738502604092e-09,6.801486373887301e-06,2.006738502604092e-09,7.265362337355953e-06
2.011420380861373e-09,0.1142038086137293,2.011420380861373e-09,0,2.011420380861373e-09,0,2.011420380861373e-09,0,2.011420380861373e-09,0.1142038086137293,2.011420380861373e-09,0.1142038086137293,2.011420380861373e-09,0.1142038086137293,2.011420380861373e-09,0.1142038086137293,2.011420380861373e-09,-4.950311451923928e-06,2.011420380861373e-09,-3.101589989903703e-06,2.011420380861373e-09,-3.115383786640488e-06,2.011420380861373e-09,-4.149660857022538e-06,2.011420380861373e-09,0.1142038086137293,2.011420380861373e-09,0,2.011420380861373e-09,0,2.011420380861373e-09,0,2.011420380861373e-09,0.1142038086137293,2.011420380861373e-09,0.1142038086137293,2.011420380861373e-09,0.1142038086137293,2.011420380861373e-09,0.1142038086137293,2.011420380861373e-09,5.856413631697742e-08,2.011420380861373e-09,-5.428520345708195e-06,2.011420380861373e-09,-3.101513409644242e-06,2.011420380861373e-09,-3.115382812089665e-06,2.011420380861373e-09,-4.149604571055657e-06
2.018298069837453e-09,0.1829806983745332,2.018298069837453e-09,0,2.018298069837453e-09,0,2.018298069837453e-09,0,2.018298069837453e-09,0.1829806983745332,2.018298069837453e-09,0.1829806983745332,2.018298069837453e-09,0.1829806983745332,2.018298069837453e-09,0.1829806983745332,2.018298069837453e-09,-4.351524431602236e-06,2.018298069837453e-09,-3.200719113936394e-06,2.018298069837453e-09,-3.226131075737215e-06,2.018298069837453e-09,-4.058601804657704e-06,2.018298069837453e-09,0.1829806983745332,2.018298069837453e-09,0,2.018298069837453e-09,0,2.018298069837453e-09,0,2.018298069837453e-09,0.1829806983745332,2.018298069837453e-09,0.1829806983745332,2.018298069837453e-09,0.1829806983745332,2.018298069837453e-09,0.1829806983745332,2.018298069837453e-09,5.115828996404558e-08,2.018298069837453e-09,-4.508097763446603e-06,2.018298069837453e-09,-3.20073096873426e-06,2.018298069837453e-09,-3.226131841885979e-06,2.018298069837453e-09,-4.058605811547683e-06
2.029326561747328e-09,0.2932656174732795,2.029326561747328e-09,0,2.029326561747328e-09,0,2.029326561747328e-09,0,2.029326561747328e-09,0.2932656174732795,2.029326561747328e-09,0.2932656174732795,2.029326561747328e-09,0.2932656174732795,2.029326561747328e-09,0.2932656174732795,2.029326561747328e-09,-2.130072218585843e-06,2.029326561747328e-09,-2.089154328207846e-06,2.029326561747328e-09,-2.342754243909441e-06,2.029326561747328e-09,-2.564907763143576e-06,2.029326561747328e-09,0.2932656174732795,2.029326561747328e-09,0,2.029326561747328e-09,0,2.029326561747328e-09,0,2.029326561747328e-09,0.2932656174732795,2.029326561747328e-09,0.2932656174732795,2.029326561747328e-09,0.2932656174732795,2.029326561747328e-09,0.2932656174732795,2.029326561747328e-09,5.346480828277658e-08,2.029326561747328e-09,-2.205214290339783e-06,2.029326561747328e-09,-2.089169540807981e-06,2.029326561747328e-09,-2.342753910196566e-06,2.029326561747328e-09,-2.564923934029393e-06
2.046526560126946e-09,0.4652656012694595,2.046526560126946e-09,0,2.046526560126946e-09,0,2.046526560126946e-09,0,2.046526560126946e-09,0.4652656012694595,2.046526560126946e-09,0.4652656012694595,2.046526560126946e-09,0.4652656012694595,2.046526560126946e-09,0.4652656012694595,2.046526560126946e-09,2.94427133484027e-06,2.046526560126946e-09,1.852508868940769e-06,2.046526560126946e-09,2.217130158247935e-06,2.046526560126946e-09,2.769611887265129e-06,2.046526560126946e-09,0.4652656012694595,2.046526560126946e-09,0,2.046526560126946e-09,0,2.046526560126946e-09,0,2.046526560126946e-09,0.4652656012694595,2.046526560126946e-09,0.4652656012694595,2.046526560126946e-09,0.4652656012694595,2.046526560126946e-09,0.4652656012694595,2.046526560126946e-09,5.401106207583166e-08,2.046526560126946e-09,3.103707752838783e-06,2.046526560126946e-09,1.852526899730934e-06,2.046526560126946e-09,2.217130067801088e-06,2.046526560126946e-09,2.769628854041129e-06
2.049600438320696e-09,0.4960043832069574,2.049600438320696e-09,0,2.049600438320696e-09,0,2.049600438320696e-09,0,2.049600438320696e-09,0.4960043832069574,2.049600438320696e-09,0.4960043832069574,2.049600438320696e-09,0.4960043832069574,2.049600438320696e-09,0.4960043832069574,2.049600438320696e-09,3.898330608320065e-06,2.049600438320696e-09,3.663244334574556e-06,2.049600438320696e-09,3.682540207610574e-06,2.049600438320696e-09,4.220382419428942e-06,2.049600438320696e-09,0.4960043832069574,2.049600438320696e-09,0,2.049600438320696e-09,0,2.049600438320696e-09,0,2.049600438320696e-09,0.4960043832069574,2.049600438320696e-09,0.4960043832069574,2.049600438320696e-09,0.4960043832069574,2.049600438320696e-09,0.4960043832069574,2.049600438320696e-09,5.283808841737034e-08,2.049600438320696e-09,4.107668505122476e-06,2.049600438320696e-09,3.663240731452815e-06,2.049600438320696e-09,3.682539984043612e-06,2.049600438320696e-09,4.220380522255126e-06
2.055748194708195e-09,0.5574819470819532,2.055748194708195e-09,0,2.055748194708195e-09,0,2.055748194708195e-09,0,2.055748194708195e-09,0.5574819470819532,2.055748194708195e-09,0.5574819470819532,2.055748194708195e-09,0.5574819470819532,2.055748194708195e-09,0.5574819470819532,2.055748194708195e-09,3.265752514395693e-06,2.055748194708195e-09,4.927128185717626e-06,2.055748194708195e-09,4.919646300817876e-06,2.055748194708195e-09,5.339930653948357e-06,2.055748194708195e-09,0.5574819470819532,2.055748194708195e-09,0,2.055748194708195e-09,0,2.055748194708195e-09,0,2.055748194708195e-09,0.5574819470819532,2.055748194708195e-09,0.5574819470819532,2.055748194708195e-09,0.5574819470819532,2.055748194708195e-09,0.5574819470819532,2.055748194708195e-09,5.344825242540933e-08,2.055748194708195e-09,3.389080512967031e-06,2.055748194708195e-09,4.927124547464015e-06,2.055748194708195e-09,4.919646333581342e-06,2.055748194708195e-09,5.339927207831774e-06
2.062033478983174e-09,0.6203347898317396,2.062033478983174e-09,0,2.062033478983174e-09,0,2.062033478983174e-09,0,2.062033478983174e-09,0.6203347898317396,2.062033478983174e-09,0.6203347898317396,2.062033478983174e-09,0.6203347898317396,2.062033478983174e-09,0.6203347898317396,2.062033478983174e-09,-9.478440792306599e-06,2.062033478983174e-09,1.109261702681032e-06,2.062033478983174e-09,1.193981209450655e-06,2.062033478983174e-09,9.837125821462391e-07,2.062033478983174e-09,0.6203347898317396,2.062033478983174e-09,0,2.062033478983174e-09,0,2.062033478983174e-09,0,2.062033478983174e-09,0.6203347898317396,2.062033478983174e-09,0.6203347898317396,2.062033478983174e-09,0.6203347898317396,2.062033478983174e-09,0.6203347898317396,2.062033478983174e-09,5.308710668381788e-08,2.062033478983174e-09,-1.021681092045934e-05,2.062033478983174e-09,1.109256123371917e-06,2.062033478983174e-09,1.193981200632959e-06,2.062033478983174e-09,9.837079634425601e-07
2.067613705560457e-09,0.6761370556045679,2.067613705560457e-09,0,2.067613705560457e-09,0,2.067613705560457e-09,0,2.067613705560457e-09,0.6761370556045679,2.067613705560457e-09,0.6761370556045679,2.067613705560457e-09,0.6761370556045679,2.067613705560457e-09,0.6761370556045679,2.067613705560457e-09,-2.638359819108293e-05,2.067613705560457e-09,-8.211427376765081e-06,2.067613705560457e-09,-7.97326660127734e-06,2.067613705560457e-09,-9.167548443391173e-06,2.067613705560457e-09,0.6761370556045679,2.067613705560457e-09,0,2.067613705560457e-09,0,2.067613705560457e-09,0,2.067613705560457e-09,0.6761370556045679,2.067613705560457e-09,0.6761370556045679,2.067613705560457e-09,0.6761370556045679,2.067613705560457e-09,0.6761370556045679,2.067613705560457e-09,5.357774800641869e-08,2.067613705560457e-09,-2.805433215368553e-05,2.067613705560457e-09,-8.211415902249739e-06,2.067613705560457e-09,-7.973266488514816e-06,2.067613705560457e-09,-9.167538997736369e-06
2.072533512424075e-09,0.7253351242407515,2.072533512424075e-09,0,2.072533512424075e-09,0,2.072533512424075e-09,0,2.072533512424075e-09,0.7253351242407515,2.072533512424075e-09,0.7253351242407515,2.072533512424075e-09,0.7253351242407515,2.072533512424075e-09,0.7253351242407515,2.072533512424075e-09,-3.289096216949023e-05,2.072533512424075e-09,-1.573329058427837e-05,2.072533512424075e-09,-1.520416643687881e-05,2.072533512424075e-09,-1.61737512779742e-05,2.072533512424075e-09,0.7253351242407515,2.072533512424075e-09,0,2.072533512424075e-09,0,2.072533512424075e-09,0,2.072533512424075e-09,0.7253351242407515,2.072533512424075e-09,0.7253351242407515,2.072533512424075e-09,0.7253351242407515,2.072533512424075e-09,0.7253351242407515,2.072533512424075e-09,5.385083994633122e-08,2.072533512424075e-09,-3.461129559570075e-05,2.072533512424075e-09,-1.573327417648123e-05,2.072533512424075e-09,-1.520416644433718e-05,2.072533512424075e-09,-1.617373680958044e-05
2.077112253674543e-09,0.7711225367454245,2.077112253674543e-09,0,2.077112253674543e-09,0,2.077112253674543e-09,0,2.077112253674543e-09,0.7711225367454245,2.077112253674543e-09,0.7711225367454245,2.077112253674543e-09,0.7711225367454245,2.077112253674543e-09,0.7711225367454245,2.077112253674543e-09,-3.008992225679961e-05,2.077112253674543e-09,-1.710432009682308e-05,2.077112253674543e-09,-1.66060962431744e-05,2.077112253674543e-09,-1.913985807620062e-05,2.077112253674543e-09,0.7711225367454245,2.077112253674543e-09,0,2.077112253674543e-09,0,2.077112253674543e-09,0,2.077112253674543e-09,0.7711225367454245,2.077112253674543e-09,0.7711225367454245,2.077112253674543e-09,0.7711225367454245,2.077112253674543e-09,0.7711225367454245,2.077112253674543e-09,5.345323003602885e-08,2.077112253674543e-09,-3.144532387226636e-05,2.077112253674543e-09,-1.710432761319855e-05,2.077112253674543e-09,-1.660609642544437e-05,2.077112253674543e-09,-1.913986410785612e-05
2.08308514636336e-09,0.830851463633596,2.08308514636336e-09,0,2.08308514636336e-09,0,2.08308514636336e-09,0,2.08308514636336e-09,0.830851463633596,2.08308514636336e-09,0.830851463633596,2.08308514636336e-09,0.830851463633596,2.08308514636336e-09,0.830851463633596,2.08308514636336e-09,-2.828480796382606e-07,2.08308514636336e-09,-1.210072752845449e-05,2.08308514636336e-09,-1.185301669275392e-05,2.08308514636336e-09,-1.257908467948997e-05,2.08308514636336e-09,0.830851463633596,2.08308514636336e-09,0,2.08308514636336e-09,0,2.08308514636336e-09,0,2.08308514636336e-09,0.830851463633596,2.08308514636336e-09,0.830851463633596,2.08308514636336e-09,0.830851463633596,2.08308514636336e-09,0.830851463633596,2.08308514636336e-09,5.368739802573107e-08,2.08308514636336e-09,4.142877854348375e-07,2.08308514636336e-09,-1.210071884240102e-05,2.08308514636336e-09,-1.185301655423334e-05,2.08308514636336e-09,-1.257907841864501e-05
2.085470631479199e-09,0.8547063147919888,2.085470631479199e-09,0,2.085470631479199e-09,0,2.085470631479199e-09,0,2.085470631479199e-09,0.8547063147919888,2.085470631479199e-09,0.8547063147919888,2.085470631479199e-09,0.8547063147919888,2.085470631479199e-09,0.8547063147919888,2.085470631479199e-09,5.36325882877245e-05,2.085470631479199e-09,1.624587473655807e-05,2.085470631479199e-09,1.672949120996671e-05,2.085470631479199e-09,1.967688607321365e-05,2.085470631479199e-09,0.8547063147919888,2.085470631479199e-09,0,2.085470631479199e-09,0,2.085470631479199e-09,0,2.085470631479199e-09,0.8547063147919888,2.085470631479199e-09,0.8547063147919888,2.085470631479199e-09,0.8547063147919888,2.085470631479199e-09,0.8547063147919888,2.085470631479199e-09,5.636264215271568e-08,2.085470631479199e-09,5.85312102183454e-05,2.085470631479199e-09,1.624600693768306e-05,2.085470631479199e-09,1.672949236318868e-05,2.085470631479199e-09,1.967699365990915e-05
2.087240203359382e-09,0.8724020335938169,2.087240203359382e-09,0,2.087240203359382e-09,0,2.087240203359382e-09,0,2.087240203359382e-09,0.8724020335938169,2.087240203359382e-09,0.8724020335938169,2.087240203359382e-09,0.8724020335938169,2.087240203359382e-09,0.8724020335938169,2.087240203359382e-09,0.0001011181689792861,2.087240203359382e-09,7.406746187348865e-05,2.087240203359382e-09,7.532677175935333e-05,2.087240203359382e-09,8.643772387122747e-05,2.087240203359382e-09,0.8724020335938169,2.087240203359382e-09,0,2.087240203359382e-09,0,2.087240203359382e-09,0,2.087240203359382e-09,0.8724020335938169,2.087240203359382e-09,0.8724020335938169,2.087240203359382e-09,0.8724020335938169,2.087240203359382e-09,0.8724020335938169,2.087240203359382e-09,5.50978881734501e-08,2.087240203359382e-09,0.0001090822168082076,2.087240203359382e-09,7.406755185027883e-05,2.087240203359382e-09,7.532677187612412e-05,2.087240203359382e-09,8.643780681561443e-05
2.089302311738375e-09,0.8930231173837443,2.089302311738375e-09,0,2.089302311738375e-09,0,2.089302311738375e-09,0,2.089302311738375e-09,0.8930231173837443,2.089302311738375e-09,0.8930231173837443,2.089302311738375e-09,0.8930231173837443,2.089302311738375e-09,0.8930231173837443,2.089302311738375e-09,0.000148675347521726,2.089302311738375e-09,0.0001823752191703355,2.089302311738375e-09,0.0001847296542668952,2.089302311738375e-09,0.0002103281528083217,2.089302311738375e-09,0.8930231173837443,2.089302311738375e-09,0,2.089302311738375e-09,0,2.089302311738375e-09,0,2.089302311738375e-09,0.8930231173837443,2.089302311738375e-09,0.8930231173837443,2.089302311738375e-09,0.8930231173837443,2.089302311738375e-09,0.8930231173837443,2.089302311738375e-09,4.868463323629783e-08,2.089302311738375e-09,0.0001583671629180435,2.089302311738375e-09,0.000182375006283014,2.089302311738375e-09,0.0001847296513534224,2.089302311738375e-09,0.0002103279613830414
2.091116215699639e-09,0.91116215699639,2.091116215699639e-09,0,2.091116215699639e-09,0,2.091116215699639e-09,0,2.091116215699639e-09,0.91116215699639,2.091116215699639e-09,0.91116215699639,2.091116215699639e-09,0.91116215699639,2.091116215699639e-09,0.91116215699639,2.091116215699639e-09,0.0001650573427003058,2.091116215699639e-09,0.0002849087879094113,2.091116215699639e-09,0.000288130602134807,2.091116215699639e-09,0.0003280215284638127,2.091116215699639e-09,0.91116215699639,2.091116215699639e-09,0,2.091116215699639e-09,0,2.091116215699639e-09,0,2.091116215699639e-09,0.91116215699639,2.091116215699639e-09,0.91116215699639,2.091116215699639e-09,0.91116215699639,2.091116215699639e-09,0.91116215699639,2.091116215699639e-09,4.736815924688582e-08,2.091116215699639e-09,0.0001742249162892612,2.091116215699639e-09,0.0002849085135523041,2.091116215699639e-09,0.000288130600103002,2.091116215699639e-09,0.0003280212903950112
2.093450602932906e-09,0.9345060293290581,2.093450602932906e-09,0,2.093450602932906e-09,0,2.093450602932906e-09,0,2.093450602932906e-09,0.9345060293290581,2.093450602932906e-09,0.9345060293290581,2.093450602932906e-09,0.9345060293290581,2.093450602932906e-09,0.9345060293290581,2.093450602932906e-09,0.000136154765650607,2.093450602932906e-09,0.0003870661113998142,2.093450602932906e-09,0.0003909346515701373,2.093450602932906e-09,0.0004457041358383188,2.093450602932906e-09,0.9345060293290581,2.093450602932906e-09,0,2.093450602932906e-09,0,2.093450602932906e-09,0,2.093450602932906e-09,0.9345060293290581,2.093450602932906e-09,0.9345060293290581,2.093450602932906e-09,0.9345060293290581,2.093450602932906e-09,0.9345060293290581,2.093450602932906e-09,4.82750087764183e-08,2.093450602932906e-09,0.0001414378197564536,2.093450602932906e-09,0.0003870658745091896,2.093450602932906e-09,0.0003909346515448255,2.093450602932906e-09,0.0004457039421871528
2.095317904094953e-09,0.9531790409495279,2.095317904094953e-09,0,2.095317904094953e-09,0,2.095317904094953e-09,0,2.095317904094953e-09,0.9531790409495279,2.095317904094953e-09,0.9531790409495279,2.095317904094953e-09,0.9531790409495279,2.095317904094953e-09,0.9531790409495279,2.095317904094953e-09,8.299301716180641e-05,2.095317904094953e-09,0.00042373096862464,2.095317904094953e-09,0.0004272036752385454,2.095317904094953e-09,0.0004887610508155241,2.095317904094953e-09,0.9531790409495279,2.095317904094953e-09,0,2.095317904094953e-09,0,2.095317904094953e-09,0,2.095317904094953e-09,0.9531790409495279,2.095317904094953e-09,0.9531790409495279,2.095317904094953e-09,0.9531790409495279,2.095317904094953e-09,0.9531790409495279,2.095317904094953e-09,5.274434003273638e-08,2.095317904094953e-09,8.404479902619175e-05,2.095317904094953e-09,0.0004237309014669794,2.095317904094953e-09,0.0004272036772565516,2.095317904094953e-09,0.0004887610104264234
