/c0 X,/c0 Y,/p0 X,/p0 Y,/g1 X,/g1 Y,/p1 X,/p1 Y,/g2 X,/g2 Y,/p2 X,/p2 Y,/g3 X,/g3 Y,/p3 X,/p3 Y,/c4 X,/c4 Y,/c3 X,/c3 Y,/c2 X,/c2 Y,/c1 X,/c1 Y,/g0 X,/g0 Y
5.500001899999995e-08,0,5.500001899999995e-08,0,5.500001899999995e-08,0,5.500001899999995e-08,1,5.500001899999995e-08,0,5.500001899999995e-08,0,5.500001899999995e-08,1,5.500001899999995e-08,0,5.500001899999995e-08,0.9999998881881969,5.500001899999995e-08,0.9999999786907903,5.500001899999995e-08,0.9994448052834167,5.500001899999995e-08,0.9993668201778013,5.500001899999995e-08,0
5.500002699999992e-08,0,5.500002699999992e-08,0,5.500002699999992e-08,0,5.500002699999992e-08,1,5.500002699999992e-08,0,5.500002699999992e-08,0,5.500002699999992e-08,1,5.500002699999992e-08,0,5.500002699999992e-08,0.9999998449895218,5.500002699999992e-08,0.9999999519269417,5.500002699999992e-08,0.9991885258612646,5.500002699999992e-08,0.9990756163880871,5.500002699999992e-08,0
5.500004299999987e-08,0,5.500004299999987e-08,0,5.500004299999987e-08,0,5.500004299999987e-08,1,5.500004299999987e-08,0,5.500004299999987e-08,0,5.500004299999987e-08,1,5.500004299999987e-08,0,5.500004299999987e-08,0.999999758451008,5.500004299999987e-08,0.9999998990103056,5.500004299999987e-08,0.9986746078121609,5.500004299999987e-08,0.9984909293517341,5.500004299999987e-08,0
5.500007499999978e-08,0,5.500007499999978e-08,0,5.500007499999978e-08,0,5.500007499999978e-08,1,5.500007499999978e-08,0,5.500007499999978e-08,0,5.500007499999978e-08,1,5.500007499999978e-08,0,5.500007499999978e-08,0.9999995856045086,5.500007499999978e-08,0.9999997943976756,5.500007499999978e-08,0.9976446085994032,5.500007499999978e-08,0.9973114362884732,5.500007499999978e-08,0
5.500012901101035e-08,0,5.500012901101035e-08,0,5.500012901101035e-08,0,5.500012901101035e-08,1,5.500012901101035e-08,0,5.500012901101035e-08,0,5.500012901101035e-08,1,5.500012901101035e-08,0,5.500012901101035e-08,0.9999992913946653,5.500012901101035e-08,0.9999996060164902,5.500012901101035e-08,0.9958790872906306,5.500012901101035e-08,0.9952673273127604,5.500012901101035e-08,0
5.500015258866168e-08,0,5.500015258866168e-08,0,5.500015258866168e-08,0,5.500015258866168e-08,1,5.500015258866168e-08,0,5.500015258866168e-08,0,5.500015258866168e-08,1,5.500015258866168e-08,0,5.500015258866168e-08,0.9999990639284181,5.500015258866168e-08,0.9999995388497465,5.500015258866168e-08,0.9950916584920352,5.500015258866168e-08,0.9943444030067466,5.500015258866168e-08,0
5.500016135326169e-08,0,5.500016135326169e-08,0,5.500016135326169e-08,0,5.500016135326169e-08,1,5.500016135326169e-08,0,5.500016135326169e-08,0,5.500016135326169e-08,1,5.500016135326169e-08,0,5.500016135326169e-08,0.9999989882021206,5.500016135326169e-08,0.9999995158132224,5.500016135326169e-08,0.9947942840618548,5.500016135326169e-08,0.9939942771653862,5.500016135326169e-08,0
5.50001735253486e-08,0,5.50001735253486e-08,0,5.50001735253486e-08,0,5.50001735253486e-08,1,5.50001735253486e-08,0,5.50001735253486e-08,0,5.50001735253486e-08,1,5.50001735253486e-08,0,5.50001735253486e-08,0.9999989167501879,5.50001735253486e-08,0.9999994719412999,5.50001735253486e-08,0.9943774408895636,5.50001735253486e-08,0.9935004524654045,5.50001735253486e-08,0
5.500017712165222e-08,0,5.500017712165222e-08,0,5.500017712165222e-08,0,5.500017712165222e-08,1,5.500017712165222e-08,0,5.500017712165222e-08,0,5.500017712165222e-08,1,5.500017712165222e-08,0,5.500017712165222e-08,0.999998889432958,5.500017712165222e-08,0.9999994582779906,5.500017712165222e-08,0.9942528783316353,5.500017712165222e-08,0.9933526006176679,5.500017712165222e-08,0
5.500018431425948e-08,0,5.500018431425948e-08,0,5.500018431425948e-08,0,5.500018431425948e-08,1,5.500018431425948e-08,0,5.500018431425948e-08,0,5.500018431425948e-08,1,5.500018431425948e-08,0,5.500018431425948e-08,0.9999988411243393,5.500018431425948e-08,0.9999994330481323,5.500018431425948e-08,0.9940025349361118,5.500018431425948e-08,0.9930535232513555,5.500018431425948e-08,0
5.50001860480213e-08,0,5.50001860480213e-08,0,5.50001860480213e-08,0,5.50001860480213e-08,1,5.50001860480213e-08,0,5.50001860480213e-08,0,5.50001860480213e-08,1,5.50001860480213e-08,0,5.50001860480213e-08,0.9999988293758504,5.50001860480213e-08,0.9999994266957952,5.50001860480213e-08,0.9939416989011601,5.50001860480213e-08,0.9929807241757372,5.50001860480213e-08,0
5.500018691490221e-08,0,5.500018691490221e-08,0,5.500018691490221e-08,0,5.500018691490221e-08,1,5.500018691490221e-08,0,5.500018691490221e-08,0,5.500018691490221e-08,1,5.500018691490221e-08,0,5.500018691490221e-08,0.9999988233639703,5.500018691490221e-08,0.9999994234428355,5.500018691490221e-08,0.9939112709022039,5.500018691490221e-08,0.992944172102861,5.500018691490221e-08,0
5.500018864866402e-08,0,5.500018864866402e-08,0,5.500018864866402e-08,0,5.500018864866402e-08,1,5.500018864866402e-08,0,5.500018864866402e-08,0,5.500018864866402e-08,1,5.500018864866402e-08,0,5.500018864866402e-08,0.9999988115445946,5.500018864866402e-08,0.9999994171722386,5.500018864866402e-08,0.9938503003782654,5.500018864866402e-08,0.9928708802096392,5.500018864866402e-08,0
5.500018914362712e-08,0,5.500018914362712e-08,0,5.500018914362712e-08,0,5.500018914362712e-08,1,5.500018914362712e-08,0,5.500018914362712e-08,0,5.500018914362712e-08,1,5.500018914362712e-08,0,5.500018914362712e-08,0.9999988081568394,5.500018914362712e-08,0.9999994153776808,5.500018914362712e-08,0.9938328636772723,5.500018914362712e-08,0.9928499112468886,5.500018914362712e-08,0
5.50001901335533e-08,0,5.50001901335533e-08,0,5.50001901335533e-08,0,5.50001901335533e-08,1,5.50001901335533e-08,0,5.50001901335533e-08,0,5.50001901335533e-08,1,5.50001901335533e-08,0,5.50001901335533e-08,0.999998801371751,5.50001901335533e-08,0.9999994117884775,5.50001901335533e-08,0.993797955286315,5.50001901335533e-08,0.992807979587124,5.50001901335533e-08,0
5.500019211340568e-08,0,5.500019211340568e-08,0,5.500019211340568e-08,0,5.500019211340568e-08,1,5.500019211340568e-08,0,5.500019211340568e-08,0,5.500019211340568e-08,1,5.500019211340568e-08,0,5.500019211340568e-08,0.9999987877732087,5.500019211340568e-08,0.9999994046136825,5.500019211340568e-08,0.993727990059317,5.500019211340568e-08,0.9927243031044397,5.500019211340568e-08,0
5.500019254411889e-08,0,5.500019254411889e-08,0,5.500019254411889e-08,0,5.500019254411889e-08,1,5.500019254411889e-08,0,5.500019254411889e-08,0,5.500019254411889e-08,1,5.500019254411889e-08,0,5.500019254411889e-08,0.9999987848102216,5.500019254411889e-08,0.9999994030534295,5.500019254411889e-08,0.9937127424989072,5.500019254411889e-08,0.992706142040557,5.500019254411889e-08,0
5.500019340554531e-08,0,5.500019340554531e-08,0,5.500019340554531e-08,0,5.500019340554531e-08,1,5.500019340554531e-08,0,5.500019340554531e-08,0,5.500019340554531e-08,1,5.500019340554531e-08,0,5.500019340554531e-08,0.9999987788794281,5.500019340554531e-08,0.9999993999334839,5.500019340554531e-08,0.9936822184275412,5.500019340554531e-08,0.992669848134045,5.500019340554531e-08,0
5.500019512839815e-08,0,5.500019512839815e-08,0,5.500019512839815e-08,0,5.500019512839815e-08,1,5.500019512839815e-08,0,5.500019512839815e-08,0,5.500019512839815e-08,1,5.500019512839815e-08,0,5.500019512839815e-08,0.9999987669993836,5.500019512839815e-08,0.9999993936966779,5.500019512839815e-08,0.9936210517493298,5.500019512839815e-08,0.9925972356696865,5.500019512839815e-08,0
5.500019857410382e-08,0,5.500019857410382e-08,0,5.500019857410382e-08,0,5.500019857410382e-08,1,5.500019857410382e-08,0,5.500019857410382e-08,0,5.500019857410382e-08,1,5.500019857410382e-08,0,5.500019857410382e-08,0.9999987431710277,5.500019857410382e-08,0.9999993812411312,5.500019857410382e-08,0.9934982300259502,5.500019857410382e-08,0.9924514213227699,5.500019857410382e-08,0
5.500020029695666e-08,0,5.500020029695666e-08,0,5.500020029695666e-08,0,5.500020029695666e-08,1,5.500020029695666e-08,0,5.500020029695666e-08,0,5.500020029695666e-08,1,5.500020029695666e-08,0,5.500020029695666e-08,0.9999987312218328,5.500020029695666e-08,0.999999375024715,5.500020029695666e-08,0.9934364953649923,5.500020029695666e-08,0.9923780648675788,5.500020029695666e-08,0
5.500020374266234e-08,0,5.500020374266234e-08,0,5.500020374266234e-08,0,5.500020374266234e-08,1,5.500020374266234e-08,0,5.500020374266234e-08,0,5.500020374266234e-08,1,5.500020374266234e-08,0,5.500020374266234e-08,0.9999987072251163,5.500020374266234e-08,0.9999993626247784,5.500020374266234e-08,0.9933125256952398,5.500020374266234e-08,0.9922306078587529,5.500020374266234e-08,0
5.500021063407369e-08,0,5.500021063407369e-08,0,5.500021063407369e-08,0,5.500021063407369e-08,1,5.500021063407369e-08,0,5.500021063407369e-08,0,5.500021063407369e-08,1,5.500021063407369e-08,0,5.500021063407369e-08,0.9999986589467386,5.500021063407369e-08,0.9999993380045341,5.500021063407369e-08,0.9930623866825433,5.500021063407369e-08,0.9919323605722143,5.500021063407369e-08,0
5.50002244168964e-08,0,5.50002244168964e-08,0,5.50002244168964e-08,0,5.50002244168964e-08,1,5.50002244168964e-08,0,5.50002244168964e-08,0,5.50002244168964e-08,1,5.50002244168964e-08,0,5.50002244168964e-08,0.9999985619688092,5.50002244168964e-08,0.999999289779859,5.50002244168964e-08,0.9925517106671444,5.50002244168964e-08,0.9913208286286085,5.50002244168964e-08,0
5.500025198254182e-08,0,5.500025198254182e-08,0,5.500025198254182e-08,0,5.500025198254182e-08,1,5.500025198254182e-08,0,5.500025198254182e-08,0,5.500025198254182e-08,1,5.500025198254182e-08,0,5.500025198254182e-08,0.9999983678872294,5.500025198254182e-08,0.9999991985219963,5.500025198254182e-08,0.9914778740811211,5.500025198254182e-08,0.990022987721186,5.500025198254182e-08,0
5.500028927455408e-08,0,5.500028927455408e-08,0,5.500028927455408e-08,0,5.500028927455408e-08,1,5.500028927455408e-08,0,5.500028927455408e-08,0,5.500028927455408e-08,1,5.500028927455408e-08,0,5.500028927455408e-08,0.9999980939730195,5.500028927455408e-08,0.9999990837617445,5.500028927455408e-08,0.9898644812044587,5.500028927455408e-08,0.9880455013827631,5.500028927455408e-08,0
5.500029660136005e-08,0,5.500029660136005e-08,0,5.500029660136005e-08,0,5.500029660136005e-08,1,5.500029660136005e-08,0,5.500029660136005e-08,0,5.500029660136005e-08,1,5.500029660136005e-08,0,5.500029660136005e-08,0.9999980363819785,5.500029660136005e-08,0.9999990618711173,5.500029660136005e-08,0.9895204995316108,5.500029660136005e-08,0.9876209666879971,5.500029660136005e-08,0
5.500031125497198e-08,0,5.500031125497198e-08,0,5.500031125497198e-08,0,5.500031125497198e-08,1,5.500031125497198e-08,0,5.500031125497198e-08,0,5.500031125497198e-08,1,5.500031125497198e-08,0,5.500031125497198e-08,0.9999979112095125,5.500031125497198e-08,0.9999990160348932,5.500031125497198e-08,0.9887993450272543,5.500031125497198e-08,0.9867298849194373,5.500031125497198e-08,0
5.500031494231848e-08,0,5.500031494231848e-08,0,5.500031494231848e-08,0,5.500031494231848e-08,1,5.500031494231848e-08,0,5.500031494231848e-08,0,5.500031494231848e-08,1,5.500031494231848e-08,0,5.500031494231848e-08,0.9999978775521537,5.500031494231848e-08,0.9999990037956387,5.500031494231848e-08,0.9886109255706949,5.500031494231848e-08,0.9864968422055074,5.500031494231848e-08,0
5.500032231701147e-08,0,5.500032231701147e-08,0,5.500032231701147e-08,0,5.500032231701147e-08,1,5.500032231701147e-08,0,5.500032231701147e-08,0,5.500032231701147e-08,1,5.500032231701147e-08,0,5.500032231701147e-08,0.9999978071972464,5.500032231701147e-08,0.9999989774779745,5.500032231701147e-08,0.9882254018539743,5.500032231701147e-08,0.9860199727191823,5.500032231701147e-08,0
5.500032420932688e-08,0,5.500032420932688e-08,0,5.500032420932688e-08,0,5.500032420932688e-08,1,5.500032420932688e-08,0,5.500032420932688e-08,0,5.500032420932688e-08,1,5.500032420932688e-08,0,5.500032420932688e-08,0.9999977883923082,5.500032420932688e-08,0.9999989702421014,5.500032420932688e-08,0.9881245966335271,5.500032420932688e-08,0.9858952479971027,5.500032420932688e-08,0
5.500032799395771e-08,0,5.500032799395771e-08,0,5.500032799395771e-08,0,5.500032799395771e-08,1,5.500032799395771e-08,0,5.500032799395771e-08,0,5.500032799395771e-08,1,5.500032799395771e-08,0,5.500032799395771e-08,0.9999977497490342,5.500032799395771e-08,0.9999989551596697,5.500032799395771e-08,0.9879207361010823,5.500032799395771e-08,0.9856429833893794,5.500032799395771e-08,0
5.500033089514606e-08,0,5.500033089514606e-08,0,5.500033089514606e-08,0,5.500033089514606e-08,1,5.500033089514606e-08,0,5.500033089514606e-08,0,5.500033089514606e-08,1,5.500033089514606e-08,0,5.500033089514606e-08,0.9999977191420413,5.500033089514606e-08,0.9999989433908257,5.500033089514606e-08,0.9877623335164094,5.500033089514606e-08,0.9854469279940428,5.500033089514606e-08,0
5.50003337353514e-08,0,5.50003337353514e-08,0,5.50003337353514e-08,0,5.50003337353514e-08,1,5.50003337353514e-08,0,5.50003337353514e-08,0,5.50003337353514e-08,1,5.50003337353514e-08,0,5.50003337353514e-08,0.9999976882652609,5.50003337353514e-08,0.9999989323596055,5.50003337353514e-08,0.9876055178425736,5.50003337353514e-08,0.9852528042561299,5.50003337353514e-08,0
5.500033700730056e-08,0,5.500033700730056e-08,0,5.500033700730056e-08,0,5.500033700730056e-08,1,5.500033700730056e-08,0,5.500033700730056e-08,0,5.500033700730056e-08,1,5.500033700730056e-08,0,5.500033700730056e-08,0.999997651586053,5.500033700730056e-08,0.9999989207819008,5.500033700730056e-08,0.9874227405310532,5.500033700730056e-08,0.9850264350311618,5.500033700730056e-08,0
5.500033786973472e-08,0,5.500033786973472e-08,0,5.500033786973472e-08,0,5.500033786973472e-08,1,5.500033786973472e-08,0,5.500033786973472e-08,0,5.500033786973472e-08,1,5.500033786973472e-08,0,5.500033786973472e-08,0.9999976417182005,5.500033786973472e-08,0.9999989179248335,5.500033786973472e-08,0.9873741597322259,5.500033786973472e-08,0.9849662550886783,5.500033786973472e-08,0
5.500033959460304e-08,0,5.500033959460304e-08,0,5.500033959460304e-08,0,5.500033959460304e-08,1,5.500033959460304e-08,0,5.500033959460304e-08,0,5.500033959460304e-08,1,5.500033959460304e-08,0,5.500033959460304e-08,0.9999976216960852,5.500033959460304e-08,0.9999989123119308,5.500033959460304e-08,0.9872765457831703,5.500033959460304e-08,0.9848453199959784,5.500033959460304e-08,0
5.500034304433966e-08,0,5.500034304433966e-08,0,5.500034304433966e-08,0,5.500034304433966e-08,1,5.500034304433966e-08,0,5.500034304433966e-08,0,5.500034304433966e-08,1,5.500034304433966e-08,0,5.500034304433966e-08,0.9999975804439994,5.500034304433966e-08,0.9999989011488875,5.500034304433966e-08,0.9870793690167327,5.500034304433966e-08,0.984600906567254,5.500034304433966e-08,0
5.50003436642893e-08,0,5.50003436642893e-08,0,5.50003436642893e-08,0,5.50003436642893e-08,1,5.50003436642893e-08,0,5.50003436642893e-08,0,5.50003436642893e-08,1,5.50003436642893e-08,0,5.50003436642893e-08,0.9999975728555344,5.50003436642893e-08,0.9999988991299569,5.50003436642893e-08,0.9870436579434744,5.50003436642893e-08,0.9845566255337712,5.50003436642893e-08,0
5.500034490418859e-08,0,5.500034490418859e-08,0,5.500034490418859e-08,0,5.500034490418859e-08,1,5.500034490418859e-08,0,5.500034490418859e-08,0,5.500034490418859e-08,1,5.500034490418859e-08,0,5.500034490418859e-08,0.9999975575109368,5.500034490418859e-08,0.999998895051555,5.500034490418859e-08,0.9869719919639652,5.500034490418859e-08,0.9844677407797662,5.500034490418859e-08,0
5.500034738398715e-08,0,5.500034738398715e-08,0,5.500034738398715e-08,0,5.500034738398715e-08,1,5.500034738398715e-08,0,5.500034738398715e-08,0,5.500034738398715e-08,1,5.500034738398715e-08,0,5.500034738398715e-08,0.9999975261284656,5.500034738398715e-08,0.9999988866954838,5.500034738398715e-08,0.9868276615159624,5.500034738398715e-08,0.9842886185043536,5.500034738398715e-08,0
5.500035234358428e-08,0,5.500035234358428e-08,0,5.500035234358428e-08,0,5.500035234358428e-08,1,5.500035234358428e-08,0,5.500035234358428e-08,0,5.500035234358428e-08,1,5.500035234358428e-08,0,5.500035234358428e-08,0.9999974603374793,5.500035234358428e-08,0.9999988690426056,5.500035234358428e-08,0.9865346594003498,5.500035234358428e-08,0.9839246985054446,5.500035234358428e-08,0
5.500036095735979e-08,0,5.500036095735979e-08,0,5.500036095735979e-08,0,5.500036095735979e-08,1,5.500036095735979e-08,0,5.500036095735979e-08,0,5.500036095735979e-08,1,5.500036095735979e-08,0,5.500036095735979e-08,0.9999973346972738,5.500036095735979e-08,0.9999988363323429,5.500036095735979e-08,0.9860105024398483,5.500036095735979e-08,0.9832719118326753,5.500036095735979e-08,0
5.500036277217123e-08,0,5.500036277217123e-08,0,5.500036277217123e-08,0,5.500036277217123e-08,1,5.500036277217123e-08,0,5.500036277217123e-08,0,5.500036277217123e-08,1,5.500036277217123e-08,0,5.500036277217123e-08,0.9999973062025811,5.500036277217123e-08,0.9999988292809204,5.500036277217123e-08,0.9858975100689172,5.500036277217123e-08,0.9831308554540971,5.500036277217123e-08,0
5.500036640179412e-08,0,5.500036640179412e-08,0,5.500036640179412e-08,0,5.500036640179412e-08,1,5.500036640179412e-08,0,5.500036640179412e-08,0,5.500036640179412e-08,1,5.500036640179412e-08,0,5.500036640179412e-08,0.9999972467143113,5.500036640179412e-08,0.9999988157022971,5.500036640179412e-08,0.9856683585550031,5.500036640179412e-08,0.9828442728690046,5.500036640179412e-08,0
5.500036704825537e-08,0,5.500036704825537e-08,0,5.500036704825537e-08,0,5.500036704825537e-08,1,5.500036704825537e-08,0,5.500036704825537e-08,0,5.500036704825537e-08,1,5.500036704825537e-08,0,5.500036704825537e-08,0.9999972357533489,5.500036704825537e-08,0.9999988133894504,5.500036704825537e-08,0.9856270136285439,5.500036704825537e-08,0.9827925235379464,5.500036704825537e-08,0
5.500036834117788e-08,0,5.500036834117788e-08,0,5.500036834117788e-08,0,5.500036834117788e-08,1,5.500036834117788e-08,0,5.500036834117788e-08,0,5.500036834117788e-08,1,5.500036834117788e-08,0,5.500036834117788e-08,0.9999972134680902,5.500036834117788e-08,0.9999988089258974,5.500036834117788e-08,0.9855438352127399,5.500036834117788e-08,0.9826882969688634,5.500036834117788e-08,0
5.500037015195312e-08,0,5.500037015195312e-08,0,5.500037015195312e-08,0,5.500037015195312e-08,1,5.500037015195312e-08,0,5.500037015195312e-08,0,5.500037015195312e-08,1,5.500037015195312e-08,0,5.500037015195312e-08,0.9999971814126885,5.500037015195312e-08,0.9999988031429374,5.500037015195312e-08,0.9854260598963657,5.500037015195312e-08,0.9825404959718046,5.500037015195312e-08,0
5.500037204291004e-08,0,5.500037204291004e-08,0,5.500037204291004e-08,0,5.500037204291004e-08,1,5.500037204291004e-08,0,5.500037204291004e-08,0,5.500037204291004e-08,1,5.500037204291004e-08,0,5.500037204291004e-08,0.9999971468248282,5.500037204291004e-08,0.9999987978834665,5.500037204291004e-08,0.9853011700099688,5.500037204291004e-08,0.982383467740083,5.500037204291004e-08,0
5.500037415250325e-08,0,5.500037415250325e-08,0,5.500037415250325e-08,0,5.500037415250325e-08,1,5.500037415250325e-08,0,5.500037415250325e-08,0,5.500037415250325e-08,1,5.500037415250325e-08,0,5.500037415250325e-08,0.9999971068131424,5.500037415250325e-08,0.9999987932549379,5.500037415250325e-08,0.9851592036807542,5.500037415250325e-08,0.9822045619941696,5.500037415250325e-08,0
