/c4 X,/c4 Y,/s3 X,/s3 Y,/s2 X,/s2 Y,/s1 X,/s1 Y,/s0 X,/s0 Y,/b3 X,/b3 Y,/a3 X,/a3 Y,/b2 X,/b2 Y,/a2 X,/a2 Y,/b1 X,/b1 Y,/a1 X,/a1 Y,/b0 X,/b0 Y,/a0 X,/a0 Y,/c0 X,/c0 Y
2.508122779856733e-08,0.997159715075415,2.508122779856733e-08,0.0113742397412884,2.508122779856733e-08,0.8617897636683459,2.508122779856733e-08,0.04262579340162959,2.508122779856733e-08,0.9630101011447448,2.508122779856733e-08,0,2.508122779856733e-08,1,2.508122779856733e-08,1,2.508122779856733e-08,1,2.508122779856733e-08,0,2.508122779856733e-08,1,2.508122779856733e-08,1,2.508122779856733e-08,1,2.508122779856733e-08,1
2.50830784857311e-08,0.9965799087060644,2.50830784857311e-08,0.009220989048380712,2.50830784857311e-08,0.8510653413245384,2.50830784857311e-08,0.03146850266357621,2.50830784857311e-08,0.9694090621046518,2.50830784857311e-08,0,2.50830784857311e-08,1,2.50830784857311e-08,1,2.50830784857311e-08,1,2.50830784857311e-08,0,2.50830784857311e-08,1,2.50830784857311e-08,1,2.50830784857311e-08,1,2.50830784857311e-08,1
2.50851718302265e-08,0.9977183623528161,2.50851718302265e-08,0.00746588095540744,2.50851718302265e-08,0.8457546746051208,2.50851718302265e-08,0.02272991735619145,2.50851718302265e-08,0.9751031652656705,2.50851718302265e-08,0,2.50851718302265e-08,1,2.50851718302265e-08,1,2.50851718302265e-08,1,2.50851718302265e-08,0,2.50851718302265e-08,1,2.50851718302265e-08,1,2.50851718302265e-08,1,2.50851718302265e-08,1
2.508667902740443e-08,1.00108518579252,2.508667902740443e-08,0.006530892557978649,2.508667902740443e-08,0.8441857162283743,2.508667902740443e-08,0.01828767950594676,2.508667902740443e-08,0.9783896840864721,2.508667902740443e-08,0,2.508667902740443e-08,1,2.508667902740443e-08,1,2.508667902740443e-08,1,2.508667902740443e-08,0,2.508667902740443e-08,1,2.508667902740443e-08,1,2.508667902740443e-08,1,2.508667902740443e-08,1
2.508810830479156e-08,1.007072701159395,2.508810830479156e-08,0.005825628029404461,2.508810830479156e-08,0.8425881265482124,2.508810830479156e-08,0.01507781023149637,2.508810830479156e-08,0.9810047751280714,2.508810830479156e-08,0,2.508810830479156e-08,1,2.508810830479156e-08,1,2.508810830479156e-08,1,2.508810830479156e-08,0,2.508810830479156e-08,1,2.508810830479156e-08,1,2.508810830479156e-08,1,2.508810830479156e-08,1
2.508899355375079e-08,1.01116106790785,2.508899355375079e-08,0.005460631361624968,2.508899355375079e-08,0.8401100147593953,2.508899355375079e-08,0.01347349943717425,2.508899355375079e-08,0.9824166274818941,2.508899355375079e-08,0,2.508899355375079e-08,1,2.508899355375079e-08,1,2.508899355375079e-08,1,2.508899355375079e-08,0,2.508899355375079e-08,1,2.508899355375079e-08,1,2.508899355375079e-08,1,2.508899355375079e-08,1
2.509010531703942e-08,1.01639379542124,2.509010531703942e-08,0.005063092067397832,2.509010531703942e-08,0.8297147861061501,2.509010531703942e-08,0.01177941618592902,2.509010531703942e-08,0.9839955147038282,2.509010531703942e-08,0,2.509010531703942e-08,1,2.509010531703942e-08,1,2.509010531703942e-08,1,2.509010531703942e-08,0,2.509010531703942e-08,1,2.509010531703942e-08,1,2.509010531703942e-08,1,2.509010531703942e-08,1
2.50910840725502e-08,1.020983289040182,2.50910840725502e-08,0.004761383326080999,2.50910840725502e-08,0.8116291153803588,2.50910840725502e-08,0.01053486785078794,2.50910840725502e-08,0.9852291585692974,2.50910840725502e-08,0,2.50910840725502e-08,1,2.50910840725502e-08,1,2.50910840725502e-08,1,2.50910840725502e-08,0,2.50910840725502e-08,1,2.50910840725502e-08,1,2.50910840725502e-08,1,2.50910840725502e-08,1
2.509226088892165e-08,1.026560777248857,2.509226088892165e-08,0.004446789044443828,2.509226088892165e-08,0.7771869034005192,2.509226088892165e-08,0.009283149413621353,2.509226088892165e-08,0.9865414353869129,2.509226088892165e-08,0,2.509226088892165e-08,1,2.509226088892165e-08,1,2.509226088892165e-08,1,2.509226088892165e-08,0,2.509226088892165e-08,1,2.509226088892165e-08,1,2.509226088892165e-08,1,2.509226088892165e-08,1
2.509390764628781e-08,1.035446771006963,2.509390764628781e-08,0.004076385763531152,2.509390764628781e-08,0.7120403798522834,2.509390764628781e-08,0.007888024720915807,2.509390764628781e-08,0.9881151102869367,2.509390764628781e-08,0,2.509390764628781e-08,1,2.509390764628781e-08,1,2.509390764628781e-08,1,2.509390764628781e-08,0,2.509390764628781e-08,1,2.509390764628781e-08,1,2.509390764628781e-08,1,2.509390764628781e-08,1
2.509516032563738e-08,1.04452363621638,2.509516032563738e-08,0.003837662657499564,2.509516032563738e-08,0.6538829576903816,2.509516032563738e-08,0.007050072704421966,2.509516032563738e-08,0.9891343559193384,2.509516032563738e-08,0,2.509516032563738e-08,1,2.509516032563738e-08,1,2.509516032563738e-08,1,2.509516032563738e-08,0,2.509516032563738e-08,1,2.509516032563738e-08,1,2.509516032563738e-08,1,2.509516032563738e-08,1
2.509653276567423e-08,1.059138557030418,2.509653276567423e-08,0.003609636269889744,2.509653276567423e-08,0.5853649782406318,2.509653276567423e-08,0.006301170324665291,2.509653276567423e-08,0.9901056485366624,2.509653276567423e-08,0,2.509653276567423e-08,1,2.509653276567423e-08,1,2.509653276567423e-08,1,2.509653276567423e-08,0,2.509653276567423e-08,1,2.509653276567423e-08,1,2.509653276567423e-08,1,2.509653276567423e-08,1
2.509826614912574e-08,1.084547738532923,2.509826614912574e-08,0.003358869022495571,2.509826614912574e-08,0.4925898348683247,2.509826614912574e-08,0.005547364566847186,2.509826614912574e-08,0.9911500956612769,2.509826614912574e-08,0,2.509826614912574e-08,1,2.509826614912574e-08,1,2.509826614912574e-08,1,2.509826614912574e-08,0,2.509826614912574e-08,1,2.509826614912574e-08,1,2.509826614912574e-08,1,2.509826614912574e-08,1
2.509994380092996e-08,1.106232325366423,2.509994380092996e-08,0.003148029696252512,2.509994380092996e-08,0.3984571160424026,2.509994380092996e-08,0.004976147539639398,2.509994380092996e-08,0.9920004912247785,2.509994380092996e-08,0,2.509994380092996e-08,1,2.509994380092996e-08,1,2.509994380092996e-08,1,2.509994380092996e-08,0,2.509994380092996e-08,1,2.509994380092996e-08,1,2.509994380092996e-08,1,2.509994380092996e-08,1
2.510135862262644e-08,1.1056943816086,2.510135862262644e-08,0.002988308079634832,2.510135862262644e-08,0.3196230120186221,2.510135862262644e-08,0.00458527205167901,2.510135862262644e-08,0.9926150705563679,2.510135862262644e-08,0,2.510135862262644e-08,1,2.510135862262644e-08,1,2.510135862262644e-08,1,2.510135862262644e-08,0,2.510135862262644e-08,1,2.510135862262644e-08,1,2.510135862262644e-08,1,2.510135862262644e-08,1
2.510275126546694e-08,1.071218971430165,2.510275126546694e-08,0.002845278462986738,2.510275126546694e-08,0.2486816354747156,2.510275126546694e-08,0.004262495207758738,2.510275126546694e-08,0.9931460714732567,2.510275126546694e-08,0,2.510275126546694e-08,1,2.510275126546694e-08,1,2.510275126546694e-08,1,2.510275126546694e-08,0,2.510275126546694e-08,1,2.510275126546694e-08,1,2.510275126546694e-08,1,2.510275126546694e-08,1
2.510420631275163e-08,0.9946403221073455,2.510420631275163e-08,0.002707086083922756,2.510420631275163e-08,0.1884569047501372,2.510420631275163e-08,0.00397609161392628,2.510420631275163e-08,0.9936309198519856,2.510420631275163e-08,0,2.510420631275163e-08,1,2.510420631275163e-08,1,2.510420631275163e-08,1,2.510420631275163e-08,0,2.510420631275163e-08,1,2.510420631275163e-08,1,2.510420631275163e-08,1,2.510420631275163e-08,1
2.510549035098046e-08,0.8974561920638665,2.510549035098046e-08,0.002595730284812721,2.510549035098046e-08,0.1476670930672659,2.510549035098046e-08,0.003757733012204946,2.510549035098046e-08,0.9940111688716954,2.510549035098046e-08,0,2.510549035098046e-08,1,2.510549035098046e-08,1,2.510549035098046e-08,1,2.510549035098046e-08,0,2.510549035098046e-08,1,2.510549035098046e-08,1,2.510549035098046e-08,1,2.510549035098046e-08,1
2.51068924973069e-08,0.768148548423865,2.51068924973069e-08,0.002482972209459496,2.51068924973069e-08,0.1133131880040232,2.51068924973069e-08,0.003547335706241074,2.51068924973069e-08,0.9943798621062591,2.51068924973069e-08,0,2.51068924973069e-08,1,2.51068924973069e-08,1,2.51068924973069e-08,1,2.51068924973069e-08,0,2.51068924973069e-08,1,2.51068924973069e-08,1,2.51068924973069e-08,1,2.51068924973069e-08,1
2.510814999972824e-08,0.6379155965155628,2.510814999972824e-08,0.002389940074370269,2.510814999972824e-08,0.08946302620624458,2.510814999972824e-08,0.003379187554361728,2.510814999972824e-08,0.9946771551621177,2.510814999972824e-08,0,2.510814999972824e-08,1,2.510814999972824e-08,1,2.510814999972824e-08,1,2.510814999972824e-08,0,2.510814999972824e-08,1,2.510814999972824e-08,1,2.510814999972824e-08,1,2.510814999972824e-08,1
2.510918465808233e-08,0.5252908804411799,2.510918465808233e-08,0.002317474755442148,2.510918465808233e-08,0.07376359910264865,2.510918465808233e-08,0.003252322861994371,2.510918465808233e-08,0.9948986042532736,2.510918465808233e-08,0,2.510918465808233e-08,1,2.510918465808233e-08,1,2.510918465808233e-08,1,2.510918465808233e-08,0,2.510918465808233e-08,1,2.510918465808233e-08,1,2.510918465808233e-08,1,2.510918465808233e-08,1
2.511018062685594e-08,0.41628319652826,2.511018062685594e-08,0.002252273702127832,2.511018062685594e-08,0.06137516640785814,2.511018062685594e-08,0.003138322226286169,2.511018062685594e-08,0.9950969933140962,2.511018062685594e-08,0,2.511018062685594e-08,1,2.511018062685594e-08,1,2.511018062685594e-08,1,2.511018062685594e-08,0,2.511018062685594e-08,1,2.511018062685594e-08,1,2.511018062685594e-08,1,2.511018062685594e-08,1
2.511122336773234e-08,0.3059020462858437,2.511122336773234e-08,0.002187397941528013,2.511122336773234e-08,0.05076199254309631,2.511122336773234e-08,0.00302666027244858,2.511122336773234e-08,0.9952883456068384,2.511122336773234e-08,0,2.511122336773234e-08,1,2.511122336773234e-08,1,2.511122336773234e-08,1,2.511122336773234e-08,0,2.511122336773234e-08,1,2.511122336773234e-08,1,2.511122336773234e-08,1,2.511122336773234e-08,1
2.511222585890996e-08,0.2089666603063701,2.511222585890996e-08,0.002128969287141691,2.511222585890996e-08,0.04243096827002604,2.511222585890996e-08,0.002926296407160161,2.511222585890996e-08,0.9954602000110055,2.511222585890996e-08,0,2.511222585890996e-08,1,2.511222585890996e-08,1,2.511222585890996e-08,1,2.511222585890996e-08,0,2.511222585890996e-08,1,2.511222585890996e-08,1,2.511222585890996e-08,1,2.511222585890996e-08,1
2.511368571213653e-08,0.1058915398865935,2.511368571213653e-08,0.002048333989117669,2.511368571213653e-08,0.03287728413051168,2.511368571213653e-08,0.00278978345979733,2.511368571213653e-08,0.9956881425701347,2.511368571213653e-08,0,2.511368571213653e-08,1,2.511368571213653e-08,1,2.511368571213653e-08,1,2.511368571213653e-08,0,2.511368571213653e-08,1,2.511368571213653e-08,1,2.511368571213653e-08,1,2.511368571213653e-08,1
2.511488484251897e-08,0.0604035283164998,2.511488484251897e-08,0.001986769323129262,2.511488484251897e-08,0.02686656964236959,2.511488484251897e-08,0.002686081353267384,2.511488484251897e-08,0.9958601553120232,2.511488484251897e-08,0,2.511488484251897e-08,1,2.511488484251897e-08,1,2.511488484251897e-08,1,2.511488484251897e-08,0,2.511488484251897e-08,1,2.511488484251897e-08,1,2.511488484251897e-08,1,2.511488484251897e-08,1
