/a X,/a Y,/b X,/b Y,/Cin X,/Cin Y,/G X,/G Y,/P X,/P Y,/S X,/S Y,/Cout X,/Cout Y
1.50849683121676e-08,0.5664554144506474,1.50849683121676e-08,0,1.50849683121676e-08,0,1.50849683121676e-08,-9.366761252784442e-06,1.50849683121676e-08,-0.001166982329030434,1.50849683121676e-08,9.236422380104279e-06,1.50849683121676e-08,1.524677611702925e-07
1.509238955204113e-08,0.6159303469408473,1.509238955204113e-08,0,1.509238955204113e-08,0,1.509238955204113e-08,-6.445054331944259e-06,1.509238955204113e-08,-0.002874880921251278,1.509238955204113e-08,6.289906855094293e-06,1.509238955204113e-08,7.713585334553725e-08
1.509974953128904e-08,0.6649968752603009,1.509974953128904e-08,0,1.509974953128904e-08,0,1.509974953128904e-08,-3.768096862211505e-06,1.509974953128904e-08,-0.00575311606985046,1.509974953128904e-08,3.870683753668285e-06,1.509974953128904e-08,5.175826067285592e-08
1.51017896109976e-08,0.6785974066506675,1.51017896109976e-08,0,1.51017896109976e-08,0,1.51017896109976e-08,-2.998117821498989e-06,1.51017896109976e-08,-0.006803406583374443,1.51017896109976e-08,3.059198441210971e-06,1.51017896109976e-08,5.727821753971288e-08
1.510449020128072e-08,0.6966013418714667,1.510449020128072e-08,0,1.510449020128072e-08,0,1.510449020128072e-08,-2.325087659590391e-06,1.510449020128072e-08,-0.008399157918038495,1.510449020128072e-08,1.909978388666634e-06,1.510449020128072e-08,3.882952876282787e-08
1.510718003213215e-08,0.7145335475476792,1.510718003213215e-08,0,1.510718003213215e-08,0,1.510718003213215e-08,-1.809225923772008e-06,1.510718003213215e-08,-0.01025087600129483,1.510718003213215e-08,5.591268620982066e-07,1.510718003213215e-08,3.816752723583586e-08
1.510988267217795e-08,0.732551147853012,1.510988267217795e-08,0,1.510988267217795e-08,0,1.510988267217795e-08,-1.399684580501089e-06,1.510988267217795e-08,-0.01243025859826914,1.510988267217795e-08,-1.293754522030525e-06,1.510988267217795e-08,3.528789840543037e-08
1.511287538326602e-08,0.7525025551068186,1.511287538326602e-08,0,1.511287538326602e-08,0,1.511287538326602e-08,-1.051004829522947e-06,1.511287538326602e-08,-0.01531809195526681,1.511287538326602e-08,-4.332257020757487e-06,1.511287538326602e-08,3.649261707384742e-08
1.511605581986484e-08,0.773705465765636,1.511605581986484e-08,0,1.511605581986484e-08,0,1.511605581986484e-08,-7.619326172504441e-07,1.511605581986484e-08,-0.0190024440696197,1.511605581986484e-08,-7.677049246046031e-06,1.511605581986484e-08,3.882273677044775e-08
1.51195940641413e-08,0.7972937609420351,1.51195940641413e-08,0,1.51195940641413e-08,0,1.51195940641413e-08,-4.807835970206859e-07,1.51195940641413e-08,-0.02346077119496875,1.51195940641413e-08,-4.998761956421363e-06,1.51195940641413e-08,6.864485260684661e-08
1.512323884018922e-08,0.8215922679281714,1.512323884018922e-08,0,1.512323884018922e-08,0,1.512323884018922e-08,-2.494165966512012e-07,1.512323884018922e-08,-0.02738982313926592,1.512323884018922e-08,1.130541200190711e-05,1.512323884018922e-08,1.018839214177366e-07
1.512581248629658e-08,0.8387499086438707,1.512581248629658e-08,0,1.512581248629658e-08,0,1.512581248629658e-08,-2.451110531672346e-07,1.512581248629658e-08,-0.02947908693966271,1.512581248629658e-08,2.410487048238729e-05,1.512581248629658e-08,8.001718298980765e-08
1.51282892204964e-08,0.8552614699760207,1.51282892204964e-08,0,1.51282892204964e-08,0,1.51282892204964e-08,-1.086704275713364e-07,1.51282892204964e-08,-0.02999469860085484,1.51282892204964e-08,4.796215926362512e-05,1.51282892204964e-08,1.176983260723032e-07
1.512930431757636e-08,0.8620287838423817,1.512930431757636e-08,0,1.512930431757636e-08,0,1.512930431757636e-08,2.899765414747698e-07,1.512930431757636e-08,-0.02873206015477154,1.512930431757636e-08,8.009646995268164e-05,1.512930431757636e-08,2.766302483905535e-07
1.51310504286643e-08,0.8736695244287033,1.51310504286643e-08,0,1.51310504286643e-08,0,1.51310504286643e-08,2.37852944087108e-06,1.51310504286643e-08,-0.01830103364193399,1.51310504286643e-08,0.0002718609658884664,1.51310504286643e-08,1.106031132332273e-06
1.513249997063939e-08,0.8833331375959397,1.513249997063939e-08,0,1.513249997063939e-08,0,1.513249997063939e-08,4.54803532405875e-06,1.513249997063939e-08,0.0008462050713505705,1.513249997063939e-08,0.000534953605168338,1.513249997063939e-08,1.960718674378581e-06
1.513517133498939e-08,0.9011422332626225,1.513517133498939e-08,0,1.513517133498939e-08,0,1.513517133498939e-08,2.082111726428885e-06,1.513517133498939e-08,0.05661155788615602,1.513517133498939e-08,0.0009521152331156447,1.513517133498939e-08,8.537475500490016e-07
1.513763702716183e-08,0.9175801810788429,1.513763702716183e-08,0,1.513763702716183e-08,0,1.513763702716183e-08,-2.009735170998618e-06,1.513763702716183e-08,0.1225001492682209,1.513763702716183e-08,0.001121459635491342,1.513763702716183e-08,-8.680194813446218e-07
1.513985462210511e-08,0.9323641473674312,1.513985462210511e-08,0,1.513985462210511e-08,0,1.513985462210511e-08,-3.896602810327393e-06,1.513985462210511e-08,0.1870373318453719,1.513985462210511e-08,0.001147787934010145,1.513985462210511e-08,-1.485779793609116e-06
1.514230176748027e-08,0.9486784498684678,1.514230176748027e-08,0,1.514230176748027e-08,0,1.514230176748027e-08,-3.462098866638798e-06,1.514230176748027e-08,0.2613963896097224,1.514230176748027e-08,0.001190487847067954,1.514230176748027e-08,-1.089496113759646e-06
1.514608449806836e-08,0.9738966537890897,1.514608449806836e-08,0,1.514608449806836e-08,0,1.514608449806836e-08,-1.75551624808606e-06,1.514608449806836e-08,0.3804053116064838,1.514608449806836e-08,0.001469664180817686,1.514608449806836e-08,-2.702338941308306e-07
1.515e-08,1,1.515e-08,0,1.515e-08,0,1.515e-08,-2.449511454398653e-06,1.515e-08,0.5076696080347377,1.515e-08,0.001659287131279886,1.515e-08,-5.98680400667366e-07
1.515008303551777e-08,1,1.515008303551777e-08,0,1.515008303551777e-08,0,1.515008303551777e-08,-6.664325975518619e-06,1.515008303551777e-08,0.5103748419344935,1.515008303551777e-08,0.001653903014844312,1.515008303551777e-08,-1.006517053536429e-06
1.515024910655331e-08,1,1.515024910655331e-08,0,1.515024910655331e-08,0,1.515024910655331e-08,-1.476467803638758e-05,1.515024910655331e-08,0.51578035177964,1.515024910655331e-08,0.001640453142972587,1.515024910655331e-08,-1.7756718988034e-06
1.515033214207108e-08,1,1.515033214207108e-08,0,1.515033214207108e-08,0,1.515033214207108e-08,-1.846111178953622e-05,1.515033214207108e-08,0.5184789592276576,1.515033214207108e-08,0.001631975258301272,1.515033214207108e-08,-2.090441226622917e-06
1.515049821310661e-08,1,1.515049821310661e-08,0,1.515049821310661e-08,0,1.515049821310661e-08,-2.520444501484402e-05,1.515049821310661e-08,0.5238667204508811,1.515049821310661e-08,0.001611348223244167,1.515049821310661e-08,-2.591805504111923e-06
1.515083035517769e-08,1,1.515083035517769e-08,0,1.515083035517769e-08,0,1.515083035517769e-08,-3.637745838480555e-05,1.515083035517769e-08,0.5346007061568533,1.515083035517769e-08,0.001554325034950672,1.515083035517769e-08,-3.19991763031029e-06
1.515099642621323e-08,1,1.515099642621323e-08,0,1.515099642621323e-08,0,1.515099642621323e-08,-4.09056377999669e-05,1.515099642621323e-08,0.5399446467388116,1.515099642621323e-08,0.001517518362427381,1.515099642621323e-08,-3.334330059073103e-06
1.51513285682843e-08,1,1.51513285682843e-08,0,1.51513285682843e-08,0,1.51513285682843e-08,-4.821297296426157e-05,1.51513285682843e-08,0.5505800390835235,1.51513285682843e-08,0.001425650828605699,1.51513285682843e-08,-3.379450403057978e-06
1.515199285242646e-08,1,1.515199285242646e-08,0,1.515199285242646e-08,0,1.515199285242646e-08,-5.722118412950807e-05,1.515199285242646e-08,0.5716061361511295,1.515199285242646e-08,0.001160758724674881,1.515199285242646e-08,-2.895599695302962e-06
1.515332142071076e-08,1,1.515332142071076e-08,0,1.515332142071076e-08,0,1.515332142071076e-08,-6.113415001160477e-05,1.515332142071076e-08,0.6123561355554193,1.515332142071076e-08,0.0002464220038059253,1.515332142071076e-08,-1.283129186333868e-06
1.515597855727937e-08,1,1.515597855727937e-08,0,1.515597855727937e-08,0,1.515597855727937e-08,-4.528578536535771e-05,1.515597855727937e-08,0.6868067887816953,1.515597855727937e-08,-0.00362062044027935,1.515597855727937e-08,1.411398145858568e-06
1.515889986801804e-08,1,1.515889986801804e-08,0,1.515889986801804e-08,0,1.515889986801804e-08,-2.26034385496268e-05,1.515889986801804e-08,0.7553096830404991,1.515889986801804e-08,-0.01056959894313671,1.515889986801804e-08,2.022918675618346e-06
1.516268204759514e-08,1,1.516268204759514e-08,0,1.516268204759514e-08,0,1.516268204759514e-08,-9.282319229428763e-06,1.516268204759514e-08,0.8221474978597996,1.516268204759514e-08,-0.02195530318038688,1.516268204759514e-08,9.542598192576733e-07
1.51671009854095e-08,1,1.51671009854095e-08,0,1.51671009854095e-08,0,1.51671009854095e-08,-2.467062857392709e-06,1.51671009854095e-08,0.875763513930033,1.51671009854095e-08,-0.03905722770196147,1.51671009854095e-08,4.16298452740357e-07
1.517116301202575e-08,1,1.517116301202575e-08,0,1.517116301202575e-08,0,1.517116301202575e-08,-5.830367872895721e-07,1.517116301202575e-08,0.9095925228086295,1.517116301202575e-08,-0.06022223337272162,1.517116301202575e-08,1.932830587517032e-07
1.517310231801105e-08,1,1.517310231801105e-08,0,1.517310231801105e-08,0,1.517310231801105e-08,-3.322357074184032e-07,1.517310231801105e-08,0.9222431705043589,1.517310231801105e-08,-0.06941588870584584,1.517310231801105e-08,1.122101915770553e-07
1.517522120124452e-08,1,1.517522120124452e-08,0,1.517522120124452e-08,0,1.517522120124452e-08,-2.616098358309682e-07,1.517522120124452e-08,0.934209119380851,1.517522120124452e-08,-0.07661529449383896,1.517522120124452e-08,3.426410395036934e-08
1.517695054481891e-08,1,1.517695054481891e-08,0,1.517695054481891e-08,0,1.517695054481891e-08,-2.659227459162862e-07,1.517695054481891e-08,0.9427024830508894,1.517695054481891e-08,-0.07917512308972936,1.517695054481891e-08,-2.012107075108119e-08
1.517810593437042e-08,1,1.517810593437042e-08,0,1.517810593437042e-08,0,1.517810593437042e-08,-2.940849986574724e-07,1.517810593437042e-08,0.9477690760062787,1.517810593437042e-08,-0.07437697538805975,1.517810593437042e-08,-4.628940009190112e-08
1.517936607045881e-08,1,1.517936607045881e-08,0,1.517936607045881e-08,0,1.517936607045881e-08,-3.075120354099335e-07,1.517936607045881e-08,0.952784211247067,1.517936607045881e-08,-0.05121310224305172,1.517936607045881e-08,-6.851420343609427e-08
1.518059722780865e-08,1,1.518059722780865e-08,0,1.518059722780865e-08,0,1.518059722780865e-08,-3.130089269829092e-07,1.518059722780865e-08,0.9572306138587372,1.518059722780865e-08,-0.004219644546309699,1.518059722780865e-08,-7.32293986648666e-08
1.518228363600436e-08,1,1.518228363600436e-08,0,1.518228363600436e-08,0,1.518228363600436e-08,-2.841436340598522e-07,1.518228363600436e-08,0.9627084695938607,1.518228363600436e-08,0.09131111811010358,1.518228363600436e-08,-6.959125915380122e-08
1.518409227959927e-08,1,1.518409227959927e-08,0,1.518409227959927e-08,0,1.518409227959927e-08,-2.503243693518537e-07,1.518409227959927e-08,0.967909337151309,1.518409227959927e-08,0.2165090728310702,1.518409227959927e-08,-5.401315494391586e-08
1.518576299860102e-08,1,1.518576299860102e-08,0,1.518576299860102e-08,0,1.518576299860102e-08,-2.135357249589843e-07,1.518576299860102e-08,0.9721642756169172,1.518576299860102e-08,0.3399936514928028,1.518576299860102e-08,-4.555013079517929e-08
1.518759971985449e-08,1,1.518759971985449e-08,0,1.518759971985449e-08,0,1.518759971985449e-08,-1.923652985364716e-07,1.518759971985449e-08,0.9762815468687627,1.518759971985449e-08,0.4756867747180921,1.518759971985449e-08,-3.629750922280484e-08
1.518979451285015e-08,1,1.518979451285015e-08,0,1.518979451285015e-08,0,1.518979451285015e-08,-1.597933684681263e-07,1.518979451285015e-08,0.9804922560754953,1.518979451285015e-08,0.6273920585541174,1.518979451285015e-08,-3.076575660171855e-08
1.519215470561713e-08,1,1.519215470561713e-08,0,1.519215470561713e-08,0,1.519215470561713e-08,-1.308137999262692e-07,1.519215470561713e-08,0.9842441979122672,1.519215470561713e-08,0.7582445308814898,1.519215470561713e-08,-1.802492928803499e-08
1.519426985060123e-08,1,1.519426985060123e-08,0,1.519426985060123e-08,0,1.519426985060123e-08,-9.210192157773049e-08,1.519426985060123e-08,0.9869987030305885,1.519426985060123e-08,0.8347915316732095,1.519426985060123e-08,-8.481445294075487e-09
1.519667213344656e-08,1,1.519667213344656e-08,0,1.519667213344656e-08,0,1.519667213344656e-08,-5.656513881660238e-08,1.519667213344656e-08,0.989537302205628,1.519667213344656e-08,0.8892617859667393,1.519667213344656e-08,7.255950528932796e-09
1.519909211530523e-08,1,1.519909211530523e-08,0,1.519909211530523e-08,0,1.519909211530523e-08,-1.327236885944057e-08,1.519909211530523e-08,0.9915758532634791,1.519909211530523e-08,0.9253583221326461,1.519909211530523e-08,1.801258742650211e-08
1.520147548557007e-08,1,1.520147548557007e-08,0,1.520147548557007e-08,0,1.520147548557007e-08,1.297008384162067e-08,1.520147548557007e-08,0.9931872656547803,1.520147548557007e-08,0.9493297854690885,1.520147548557007e-08,2.956037290959279e-08
1.520466846757751e-08,1,1.520466846757751e-08,0,1.520466846757751e-08,0,1.520466846757751e-08,4.33267557969502e-08,1.520466846757751e-08,0.99487436227424,1.520466846757751e-08,0.9698980415655948,1.520466846757751e-08,3.427088054120053e-08
1.520857160444128e-08,1,1.520857160444128e-08,0,1.520857160444128e-08,0,1.520857160444128e-08,5.447961711577095e-08,1.520857160444128e-08,0.9963905231398325,1.520857160444128e-08,0.9841829311304151,1.520857160444128e-08,3.954848302674414e-08
1.520973110935478e-08,1,1.520973110935478e-08,0,1.520973110935478e-08,0,1.520973110935478e-08,6.412991105287712e-08,1.520973110935478e-08,0.9967460449539197,1.520973110935478e-08,0.9868610564048605,1.520973110935478e-08,3.908856804420952e-08
1.52120501191818e-08,1,1.52120501191818e-08,0,1.52120501191818e-08,0,1.52120501191818e-08,6.409822971249012e-08,1.52120501191818e-08,0.9973604584166831,1.52120501191818e-08,0.9909645410597164,1.52120501191818e-08,4.207858986260932e-08
1.521212258823889e-08,1,1.521212258823889e-08,0,1.521212258823889e-08,0,1.521212258823889e-08,6.861685299383066e-08,1.521212258823889e-08,0.9973775045989153,1.521212258823889e-08,0.9910669941308942,1.521212258823889e-08,4.030992646797241e-08
1.521226752635308e-08,1,1.521226752635308e-08,0,1.521226752635308e-08,0,1.521226752635308e-08,6.481639117134543e-08,1.521226752635308e-08,0.997411750544574,1.521226752635308e-08,0.9912725784197456,1.521226752635308e-08,4.193939654403223e-08
1.521233999541017e-08,1,1.521233999541017e-08,0,1.521233999541017e-08,0,1.521233999541017e-08,6.863291777321968e-08,1.521233999541017e-08,0.9974284970237463,1.521233999541017e-08,0.9913715298624656,1.521233999541017e-08,4.054948037880742e-08
1.521248493352436e-08,1,1.521248493352436e-08,0,1.521248493352436e-08,0,1.521248493352436e-08,6.546020900549777e-08,1.521248493352436e-08,0.9974620845326291,1.521248493352436e-08,0.9915698375444554,1.521248493352436e-08,4.183733408237843e-08
1.521277480975274e-08,1,1.521277480975274e-08,0,1.521277480975274e-08,0,1.521277480975274e-08,6.916958518053877e-08,1.521277480975274e-08,0.9975276210927962,1.521277480975274e-08,0.9919497185045967,1.521277480975274e-08,4.075936923908311e-08
1.521335456220949e-08,1,1.521335456220949e-08,0,1.521335456220949e-08,0,1.521335456220949e-08,6.686777234248865e-08,1.521335456220949e-08,0.9976542148661782,1.521335456220949e-08,0.9926623586999301,1.521335456220949e-08,4.20867837998564e-08
1.521364443843786e-08,1,1.521364443843786e-08,0,1.521364443843786e-08,0,1.521364443843786e-08,7.044227567180616e-08,1.521364443843786e-08,0.9977149579434981,1.521364443843786e-08,0.9929931767407475,1.521364443843786e-08,4.109747687062477e-08
1.521422419089462e-08,1,1.521422419089462e-08,0,1.521422419089462e-08,0,1.521422419089462e-08,6.827087067287775e-08,1.521422419089462e-08,0.9978322902241673,1.521422419089462e-08,0.9936139724828923,1.521422419089462e-08,4.238713529711071e-08
1.521538369580812e-08,1,1.521538369580812e-08,0,1.521538369580812e-08,0,1.521538369580812e-08,7.313961059475234e-08,1.521538369580812e-08,0.9980495754656478,1.521538369580812e-08,0.9946938285367516,1.521538369580812e-08,4.186408377100185e-08
1.521770270563513e-08,1,1.521770270563513e-08,0,1.521770270563513e-08,0,1.521770270563513e-08,7.396160354461016e-08,1.521770270563513e-08,0.998423914530194,1.521770270563513e-08,0.9963503604660489,1.521770270563513e-08,4.411323815516408e-08
1.521886221054863e-08,1,1.521886221054863e-08,0,1.521886221054863e-08,0,1.521886221054863e-08,7.90044036246415e-08,1.521886221054863e-08,0.9985834730682014,1.521886221054863e-08,0.9969671349778387,1.521886221054863e-08,4.37688463379235e-08
1.522118122037563e-08,1,1.522118122037563e-08,0,1.522118122037563e-08,0,1.522118122037563e-08,8.007351704699038e-08,1.522118122037563e-08,0.9988579237073388,1.522118122037563e-08,0.9979142137462108,1.522118122037563e-08,4.614702873333763e-08
1.522581924002965e-08,1,1.522581924002965e-08,0,1.522581924002965e-08,0,1.522581924002965e-08,9.037227725014015e-08,1.522581924002965e-08,0.9992631536177563,1.522581924002965e-08,0.9990393231216936,1.522581924002965e-08,4.750992750226743e-08
1.523509527933767e-08,1,1.523509527933767e-08,0,1.523509527933767e-08,0,1.523509527933767e-08,9.751644593024067e-08,1.523509527933767e-08,0.9997114711820501,1.523509527933767e-08,0.9998561961345438,1.523509527933767e-08,5.163155074265643e-08
1.525019405418833e-08,1,1.525019405418833e-08,0,1.525019405418833e-08,0,1.525019405418833e-08,1.066975678587072e-07,1.525019405418833e-08,0.9999551872444714,1.525019405418833e-08,1.000014701968841,1.525019405418833e-08,5.236935215411528e-08
1.527165410953871e-08,1,1.527165410953871e-08,0,1.527165410953871e-08,0,1.527165410953871e-08,1.053708697201101e-07,1.527165410953871e-08,1.000004412183443,1.527165410953871e-08,0.9999986801354521,1.527165410953871e-08,5.3884240098435e-08
1.530669766393587e-08,1,1.530669766393587e-08,0,1.530669766393587e-08,0,1.530669766393587e-08,1.084918092632431e-07,1.530669766393587e-08,1.00000343822095,1.530669766393587e-08,1.000003521845028,1.530669766393587e-08,5.290446067618919e-08
